movie_id,title,release_year,imdb_rating,languages,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western
tt5080556,2.0,2018.0,,Tamil,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tt0459566,Thotti Jaya,2005.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt28508934,Kaantha,2025.0,,Tamil,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt10579952,Master,2021.0,,Tamil,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1708487,Kutty,2010.0,,Tamil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0369036,Udhaya,2004.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4983780,Maanaadu,2021.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tt5029004,Trisha Illana Nayanthara,2015.0,,Tamil,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt11301946,Beast,2022.0,,Tamil,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10701074,Ponniyin Selvan: Part I,2022.0,,Tamil,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt31945132,Retro,2025.0,,Tamil,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt8011302,Thimiru Pudichavan,2018.0,,Tamil,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3215258,Varuthapadatha Valibar Sangam,2013.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt13648270,Anbarivu,2022.0,,Tamil,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt19265480,Manmatha Leelai,2022.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt29606499,Veera Dheera Sooran: Part 2,2025.0,,Tamil,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt5543488,Sowkarpettai,2016.0,,Tamil,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
tt10895830,Sixer,2019.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0361818,Kushi,2000.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt12299714,Thittam Irandu,2021.0,,Tamil,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt6567396,Yaman,2017.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0326746,Baba,2002.0,,Tamil,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt7562630,Minsara Kanna,1999.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0443310,Ah Aah: Anbe Aaruyire,2005.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt26234108,Vaa Vaathiyaar,2026.0,,Tamil,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt31958285,Kudumbasthan,2025.0,,Tamil,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10334624,Aruvam,2019.0,,Tamil,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt7019820,Velaikkaran,2017.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt28434143,Aaryan,2025.0,,Tamil,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2877104,Ethir Neechal,2013.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1286164,Panakkaran,1990.0,,Tamil,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt9900782,Kaithi,2019.0,,Tamil,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt14526318,Sardar,2022.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt35684868,Sirai,2025.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0262037,Thenali,2000.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt21302152,Driver Jamuna,2022.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0139861,Arunachalam,1997.0,,Tamil,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2073138,Vedi,2011.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt6485666,Mersal,2017.0,,Tamil,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0382866,Nala Damayanthi,2003.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt7853260,Silukkuvarupatti Singam,2018.0,,Tamil,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt36408254,Gangers,2025.0,,Tamil,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2778674,Badri,2001.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0213753,Kadhalar Dhinam,1999.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt6723182,Sivalinga,2017.0,,Tamil,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt7794052,Merku Thodarchi Malai,2018.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0910869,E,2006.0,,Tamil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10121762,Uriyadi 2,2019.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt7483340,Junga,2018.0,,Tamil,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2946508,Rummy,2014.0,,Tamil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tt4901338,Sakalakala Vallavan,2015.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3824432,Salim,2014.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2342227,Neethaane En Ponvasantham,2012.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt7019942,Super Deluxe,2019.0,,Tamil,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt22444570,Ponniyin Selvan: Part II,2023.0,,Tamil,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt10893170,Bhoomi,2021.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6832682,Shahjahan,2001.0,,Tamil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt2793930,Maryan,2013.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0376144,Saamy,2003.0,,Tamil,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0948462,Priyamaanavale,2000.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt27487934,The Greatest of All Time,2024.0,,Tamil,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt21926684,Bakasuran,2023.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt5495270,Thirunaal,2016.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt5440700,Theri,2016.0,,Tamil,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt15097216,Jai Bhim,2021.0,,Tamil,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt5500416,Kanithan,2016.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0235858,Veedu,1988.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6984740,Vaigai Express,2017.0,,Tamil,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0417011,Nerrukku Ner,1997.0,,Tamil,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt5332502,RajiniMurugan,2015.0,,Tamil,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11991132,Kamali from Nadukkaveri,2021.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0422908,Pammal K. Sambandam,2002.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt26319590,Revolver Rita,2025.0,,Tamil,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2771926,Vatthikuchi,2013.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0140673,Veera,1994.0,,Tamil,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt23628262,The Elephant Whisperers,2022.0,,Tamil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3681454,Vadacurry,2014.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tt3209556,Vidiyum Munn,2013.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1535020,Peranmai,2009.0,,Tamil,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6278350,Kootathil Oruthan,2017.0,,Tamil,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt6722870,Kadamban,2017.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2187114,Samar,2013.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt6126312,Rekka,2016.0,,Tamil,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0264820,Magalir Mattum,1994.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6268114,Kavalai Vendam,2016.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0446439,Priyamaana Thozhi,2003.0,,Tamil,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt5867800,Aruvi,2017.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2404801,Kumki,2012.0,,Tamil,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3646264,Tenaliraman,2014.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4197476,Pattathu Yaanai,2013.0,,Tamil,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt5959980,Vada Chennai,2018.0,,Tamil,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0485270,Ratchagan,1997.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt21617996,Gatta Kusthi,2022.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4435628,Valiyavan,2015.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0449869,Chandramukhi,2005.0,,Tamil,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt2391732,Sundarapandian,2012.0,,Tamil,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt11311958,Mookuthi Amman,2020.0,,Tamil,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0154167,Azhagan,1991.0,,Tamil,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0421775,Bose,2004.0,,Tamil,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt7257586,Kurangu Bommai,2017.0,,Tamil,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt26758372,Meiyazhagan,2024.0,,Tamil,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0447257,Little John,2001.0,,Tamil,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt6998574,Oru Kidayin Karunai Manu,2017.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt5290414,Eetti,2015.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2606826,Poraali,2011.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0959285,Azhagiya Tamil Magan,2007.0,,Tamil,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt7794040,Gulaebaghavali,2018.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3253548,Naveena Saraswathi Sabatham,2013.0,,Tamil,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt8144782,Kalathil Santhippom,2021.0,,Tamil,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0330977,Thamizhan,2002.0,,Tamil,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3885782,Thirudan Police,2014.0,,Tamil,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt7041458,Balloon,2017.0,,Tamil,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt6594854,Yaakkai,2017.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tt7486356,Mr. Chandramouli,2018.0,,Tamil,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt32827713,Thalaivan Thalaivii,2025.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3569794,Kathai Thiraikathai Vasanam Iyakkam,2014.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0422689,Madurey,2004.0,,Tamil,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3681448,Saivam,2014.0,,Tamil,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt5832922,Amma Kanakku,2016.0,,Tamil,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt7023452,Annanukku Jey,2018.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2196091,Vennila Kabadi Kuzhu,2009.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0476706,Vaseegara,2003.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt4786638,Eli,2015.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1308015,Saroja,2008.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt3215282,Desingu Raja,2013.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt34915705,Tourist Family,2025.0,,Tamil,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt27530512,Toxic: A Fairy Tale for Grown-ups,2026.0,,Kannada,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt26439764,Kantara - A Legend: Chapter 1,2025.0,,Kannada,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt10698680,K.G.F: Chapter 2,2022.0,,Kannada,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt7838252,K.G.F: Chapter 1,2018.0,,Kannada,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1616085,Aptharakshaka,2010.0,,Kannada,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt7466810,777 Charlie,2022.0,,Kannada,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11235142,Dia,2020.0,,Kannada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt15334030,Martin,2024.0,,Kannada,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt15340998,Vedha,2022.0,,Kannada,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt34365591,Mahavatar Narsimha,2025.0,,Kannada,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt15130204,Seetharam Benoy,2021.0,,Kannada,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt15327088,Kantara,2022.0,,Kannada,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt6054758,Kirik Party,2016.0,,Kannada,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1651934,Porki,2010.0,,Kannada,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3144084,Chaarulatha,2012.0,,Kannada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt11379988,James,2022.0,,Kannada,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6620238,Ondu Motteya Kathe,2017.0,,Kannada,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt8043456,Aa Karaala Ratri,2018.0,,Kannada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2905606,Vishnuvardhana,2011.0,,Kannada,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tt6405208,Mufti,2017.0,,Kannada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt9592496,Pogaru,2021.0,,Kannada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3075360,Googly,2013.0,,Kannada,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt11143196,Popcorn Monkey Tiger,2020.0,,Kannada,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt7778560,Anjaniputra,2017.0,,Kannada,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0466361,Auto Shankar,2005.0,,Kannada,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt28075055,Toby,2023.0,,Kannada,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt37629310,Su from So,2025.0,,Kannada,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt15380608,Bagheera,2024.0,,Kannada,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3206392,Lucky,2012.0,,Kannada,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt5652740,Doddmane Hudga,2016.0,,Kannada,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt7317482,Pailwaan,2019.0,,Kannada,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt7838228,Chamak,2017.0,,Kannada,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6203302,The Villain,2018.0,,Kannada,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt13986904,Hero,2021.0,,Kannada,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt23875550,UI,2024.0,,Kannada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tt6203612,Santhu Straight Forward,2016.0,,Kannada,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3184756,Maanikya,2014.0,,Kannada,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt2917382,Veera Madakari,2009.0,,Kannada,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt2075277,Paramathma,2011.0,,Kannada,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt28283958,Aachar & Co,2023.0,,Kannada,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6359554,Raajakumara,2017.0,,Kannada,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3571378,Gajakessari,2014.0,,Kannada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt12015102,Vikrant Rona,2022.0,,Kannada,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt27853611,MAX,2024.0,,Kannada,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt9320226,Yuvarathnaa,2021.0,,Kannada,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3270104,Godfather,2012.0,,Kannada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt9085782,Power,2014.0,,Kannada,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11992424,Sapta Sagaradaache Ello – Side A,2023.0,,Kannada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt15392696,Daredevil Musthafa,2023.0,,Kannada,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt28857146,Sapta Sagaradaache Ello - Side B,2023.0,,Kannada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tt11344598,Alidu Ulidavaru,2019.0,,Kannada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt10919132,Love Mocktail,2020.0,,Kannada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt11953248,Garuda Gamana Vrishabha Vahana,2021.0,,Kannada,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt11364772,Kabzaa,2023.0,,Kannada,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1881010,ಮಿಲನ,2007.0,,Kannada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt8602654,Sarkari. Hi. Pra. Shale Kasaragodu,2018.0,,Kannada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt18184012,Love Mocktail 2,2022.0,,Kannada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt7998242,Avane Srimannarayana,2019.0,,Kannada,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
tt0251355,Pushpaka Vimana,1987.0,,Kannada,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt5078812,Mr. Airavata,2015.0,,Kannada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6203964,Urvi,2017.0,,Kannada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt15373868,Kranti,2023.0,,Kannada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt9315438,Yajamana,2019.0,,Kannada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0330241,The Island,2002.0,,Kannada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0249783,Sri Manjunatha,2001.0,,Kannada,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
tt11042658,Gantumoote,2019.0,,Kannada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt9266568,Nanna Prakara,2019.0,,Kannada,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt7479902,Gultoo,2018.0,,Kannada,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt4306300,Mr & Mrs Ramachari,2014.0,,Kannada,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt2498312,Bachchan,2013.0,,Kannada,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tt9628392,Mayabazar 2016,2020.0,,Kannada,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt8364132,Birbal Trilogy: Case 1 – Finding Vajramuni,2019.0,,Kannada,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt3119074,Raja Huli,2013.0,,Kannada,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6387472,Chakravarthy,2017.0,,Kannada,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt5701116,Jaggu Dada,2016.0,,Kannada,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt16961300,10,2022.0,,Kannada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt7938336,Tagaru,2018.0,,Kannada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11651768,Avatara Purusha: Part 1,2022.0,,Kannada,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
tt3962184,Hebbuli,2017.0,,Kannada,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
